uri,station,county,county_id,zone,name,timezone,elevation_ft,latitude,longitude,mail_address,mail_city,mail_state,mail_zipcode,phone,email
https://api.weather.gov/stations/KBKS,KBKS,Brooks,TXC047,TXZ250,"Falfurrias, Brooks County Airport",America/Chicago,111.554,27.20667,-98.12111,20 S. Vermillion Road,Brownsville,TX,78521,956-504-1432,sr-bro.webmaster@noaa.gov
https://api.weather.gov/stations/KBKT,KBKT,Nottoway,VAC135,VAZ067,Ft. Pickett / Blackstone,America/New_York,426.53,37.0833299,-77.95,10009 General Mahone Highway,Wakefield,VA,23888,757-899-4200,AKQ.webmaster@noaa.gov
https://api.weather.gov/stations/KBKV,KBKV,Hernando,FLC053,FLZ248,"Brooksville, Hernando County Airport",America/New_York,72.182,28.47361,-82.45444,2525 14th Ave. SE,Ruskin,FL,33570,(813) 645-2323,sr-tbw.webmaster@noaa.gov
https://api.weather.gov/stations/KBKW,KBKW,Raleigh,WVC081,WVZ516,"Beckley, Raleigh County Memorial Airport",America/New_York,2500.122,37.795,-81.12472,400 Parkway Rd.,Charleston,WV,25309,(304) 746-0180,rlx.webmaster@noaa.gov
https://api.weather.gov/stations/KBKX,KBKX,Brookings,SDC011,SDZ257,"Brookings, Brookings Municipal Airport",America/Chicago,1647.062,44.3,-96.81667,26 Weather Lane,Sioux Falls,SD,57104-0198,605-330-4247,w-fsd.webmaster@noaa.gov
https://api.weather.gov/stations/KBLF,KBLF,Mercer,WVC055,WVZ042,"Bluefield, Mercer County Airport",America/New_York,2857.751,37.29583,-81.20778,1750 Forecast Drive,Blacksburg,VA,24060,540-552-0084,rnk.webmaster@noaa.gov
https://api.weather.gov/stations/KBLH,KBLH,Riverside,CAC065,CAZ232,"Blythe, Blythe Airport",America/Los_Angeles,397.001,33.6191699,-114.71694,"2727 E Washington St
NWS PAB 1TA",Phoenix,AZ,85034,(602) 275-7418,w-psr.webmaster@noaa.gov
https://api.weather.gov/stations/KBLI,KBLI,Whatcom,WAC073,WAZ653,"Bellingham, Bellingham International Airport",America/Los_Angeles,147.645,48.79911,-122.54064,7600 Sand Point Way NE,Seattle,WA,98115-6349,(206) 526-6087,w-sew.webmaster@noaa.gov
https://api.weather.gov/stations/KBLM,KBLM,Monmouth,NJC025,NJZ013,Belmar-Farmingdale,America/New_York,154.207,40.18333,-74.13333,732 Woodlane Rd.,Mount Holly,NJ,8060,609-261-6600,wfophi.webmaster@noaa.gov
https://api.weather.gov/stations/KBLU,KBLU,Placer,CAC061,CAZ269,"Emigrant Gap, Blue Canyon Nyack Airport",America/Los_Angeles,5279.129,39.27611,-120.70806,3310 El Camino Ave ste 228,Sacramento,CA,95821,(916) 979-3051,w-sto.webmaster@noaa.gov
https://api.weather.gov/stations/KBLV,KBLV,St. Clair,ILC163,ILZ101,"Belleville, Scott AFB/MidAmerica Airport",America/Chicago,456.059,38.55,-89.85,12 Missouri Research Park Drive,St. Charles,MO,63304-5685,636-441-8467,w-lsx.webmaster@noaa.gov
https://api.weather.gov/stations/KBMC,KBMC,Box Elder,UTC003,UTZ478,BRIGHAM CITY AIRPORT,America/Denver,4298.11,41.51,-112.05,2242 W. North Temple,Salt Lake City,UT,84116,801-524-5133,w-slc.webmaster@noaa.gov
https://api.weather.gov/stations/KBMG,KBMG,Monroe,INC105,INZ062,"Bloomington, Monroe County Airport",America/Indiana/Indianapolis,839.936,39.14306,-86.61667,6900 West Hanna Avenue,Indianapolis,IN,46241-9526,317-856-0664,w-ind.webmaster@noaa.gov
https://api.weather.gov/stations/KBMI,KBMI,McLean,ILC113,ILZ038,"Bloomington/Normal, Central Illinois Regional Airport at Bloomington-Normal",America/Chicago,872.746,40.47694,-88.91583,1362 State Route 10,Lincoln,IL,62656,217-732-3089,w-ilx.webmaster@noaa.gov
https://api.weather.gov/stations/KBML,KBML,Coos,NHC007,NHZ002,"Berlin, Berlin Municipal Airport",America/New_York,1154.912,44.57611,-71.17861,"P.O. Box 1208
1 Weather Lane",Gray,ME,4039,207-688-3216,gyx.webmaster@noaa.gov
https://api.weather.gov/stations/KBMQ,KBMQ,Burnet,TXC053,TXZ172,"Burnet, Burnet Municipal Craddock Field",America/Chicago,1282.871,30.74056,-98.23528,2090 Airport Road,New Braunfels,TX,78130,(830) 629-0130,about
https://api.weather.gov/stations/KBMT,KBMT,Jefferson,TXC245,TXZ215,Beaumont Municipal Airport,America/Chicago,32.81,30.0702,-94.2151,500 Airport Boulevard,Lake Charles,LA,70607,(337) 477-5285,sr-lch.webmaster@noaa.gov
https://api.weather.gov/stations/KBNA,KBNA,Davidson,TNC037,TNZ501,"Nashville, Nashville International Airport",America/Chicago,593.861,36.11889,-86.68917,500 Weather Station Road,Old Hickory,TN,37138,615-754-8500,sr-ohx.webmaster@noaa.gov
https://api.weather.gov/stations/KBNO,KBNO,Harney,ORC025,ORZ636,Burns Municipal Airport,America/Los_Angeles,4137.341,43.59488,-118.95791,"National Interagency Fire Center
3833 S. Development Ave., Bldg 3807",Boise,ID,83705-5354,(208) 334-9860,w-boi.webmaster@noaa.gov
https://api.weather.gov/stations/KBNW,KBNW,Boone,IAC015,IAZ047,Boone Municipal,America/Chicago,1158.193,42.05,-93.85,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KBOI,KBOI,Ada,IDC001,IDZ420,Boise Air Terminal,America/Boise,2821.66,43.56704,-116.24053,"National Interagency Fire Center
3833 S. Development Ave., Bldg 3807",Boise,ID,83705-5354,(208) 334-9860,w-boi.webmaster@noaa.gov
https://api.weather.gov/stations/KBOK,KBOK,Curry,ORC015,ORZ618,"Brookings, Brookings Airport",America/Los_Angeles,456.059,42.07444,-124.29,4003 Cirrus Dr.,Medford,OR,97504-4198,(541) 773-1067,w-mfr.webmaster@noaa.gov
https://api.weather.gov/stations/KBOS,KBOS,Suffolk,MAC025,MAZ015,"Boston, Logan International Airport",America/New_York,19.686,42.36056,-71.01056,46 Commerce Way,Norton,MA,2766,508.622.3250,box.webmaster@noaa.gov
https://api.weather.gov/stations/KBOW,KBOW,Polk,FLC105,FLZ052,Bartow Municipal,America/New_York,127.959,27.95,-81.78333,2525 14th Ave. SE,Ruskin,FL,33570,(813) 645-2323,sr-tbw.webmaster@noaa.gov
https://api.weather.gov/stations/KBPC,KBPC,Roberts,TXC393,TXZ009,Mesa Vista Ranch AP,America/Chicago,843.217,35.889,-101.03,1900 English Road,Amarillo,TX,79108,(806) 335-1121,sr-ama.webmaster@noaa.gov
https://api.weather.gov/stations/KBPG,KBPG,Howard,TXC227,TXZ052,"Big Spring, Big Spring McMahon-Wrinkle Airport",America/Chicago,2569.023,32.2,-101.51667,2500 Challenger Dr.,Midland,TX,79706-2606,(432) 563-5006,sr-maf.webmaster@noaa.gov
https://api.weather.gov/stations/KBPI,KBPI,Sublette,WYC035,WYZ278,"Big Piney, Big Piney-Marbleton Airport",America/Denver,6972.125,42.57889,-110.10306,12744 West U.S. Hwy 26,Riverton,WY,82501,307-857-3898,nws.riverton@noaa.gov
https://api.weather.gov/stations/KBPK,KBPK,Baxter,ARC005,ARZ005,"Mountain Home, Baxter County Regional Airport",America/Chicago,921.961,36.37056,-92.47194,8400 Remount Road,North Little Rock,AR,72118,(501) 834-0308,sr-lzk.webmaster@noaa.gov
https://api.weather.gov/stations/KBPT,KBPT,Jefferson,TXC245,TXZ215,Beaumont/Port Arthur Southeast Texas Regional Airport,America/Chicago,9.843,29.9521,-94.0261,500 Airport Boulevard,Lake Charles,LA,70607,(337) 477-5285,sr-lch.webmaster@noaa.gov
https://api.weather.gov/stations/KBQK,KBQK,Glynn,GAC127,GAZ154,Brunswick / Glynco,America/New_York,22.967,31.25,-81.4666699,13701 Fang Dr.,Jacksonville,FL,32218,(904) 741-4370,sr-jax.webmaster@noaa.gov
https://api.weather.gov/stations/KBQP,KBQP,Morehouse,LAC067,LAZ007,"Bastrop, Morehouse Memorial Airport",America/Chicago,164.05,32.75583,-91.88056,234 Weather Service Dr.,Flowood,MS,39232,601-936-2189,sr-jan.webmaster@noaa.gov
https://api.weather.gov/stations/KBQX,KBQX,,,,BRAZOS 451 OIL PLATFORM,America/Chicago,29.529,28.5,-95.72,,,,,,
https://api.weather.gov/stations/KBRD,KBRD,Crow Wing,MNC035,MNZ034,Brainerd - Crow Wing County Airport,America/Chicago,1217.251,46.40205,-94.12734,5027 Miller Trunk Highway,Duluth,MN,55811-1442,218-729-6697 - Duluth; 218-283-4615 - Intl Falls,w-dlh.webmaster@noaa.gov
https://api.weather.gov/stations/KBRL,KBRL,Des Moines,IAC057,IAZ089,"Burlington, Burlington Regional Airport",America/Chicago,695.572,40.77278,-91.12528,"9040 N Harrison Street
Davenport Municipal Airport",Davenport,IA,52806-7326,563-386-3976,w-dvn.webmaster@noaa.gov
https://api.weather.gov/stations/KBRO,KBRO,Cameron,TXC061,TXZ255,"Brownsville, Brownsville / South Padre Island International Airport",America/Chicago,22.967,25.91417,-97.42306,20 S. Vermillion Road,Brownsville,TX,78521,956-504-1432,sr-bro.webmaster@noaa.gov
https://api.weather.gov/stations/KBRX,KBRX,Platte,WYC031,WYZ309,Bordeaux I-25 south of Wheatland,America/Denver,5216.79,41.93066,-104.9436,1301 Airport Parkway,Cheyenne,WY,82001-1549,307-772-2468,w-cys.webmaster@noaa.gov
https://api.weather.gov/stations/KBTA,KBTA,Washington,NEC177,NEZ045,Blair Municipal Airport,America/Chicago,1322.243,41.4148,-96.109,6707 North 288th Street,Valley,NE,68064-9443,402-359-5166,w-oax.webmaster@noaa.gov
https://api.weather.gov/stations/KBTL,KBTL,Calhoun,MIC025,MIZ073,"Battle Creek, Kellogg Airport",America/Detroit,948.209,42.3125,-85.24083,4899 Tim Dougherty Drive SE,Grand Rapids,MI,49512-4034,616-949-0643,w-grr.webmaster@noaa.gov
https://api.weather.gov/stations/KBTM,KBTM,Silver Bow,MTC093,MTZ111,"Butte, Bert Mooney Airport",America/Denver,5544.89,45.95472,-112.4975,6633 Aviation Way,Missoula,MT,59808-9381,(406) 329-4840,w-mso.webmaster@noaa.gov
https://api.weather.gov/stations/KBTN,KBTN,Marshall,SDC091,SDZ271,BRITTON,America/Chicago,1315.681,45.8152199,-97.7431299,824 Brown County 14 South,Aberdeen,SD,57401-9311,605-225-0519,w-abr.webmaster@noaa.gov
https://api.weather.gov/stations/KBTP,KBTP,Butler,PAC019,PAZ014,"Butler, Butler County Airport/K W Scholter Field",America/New_York,1246.78,40.78333,-79.95,192 Shafer Road,Moon Township,PA,15108,412-262-1591,pit-comments@noaa.gov
https://api.weather.gov/stations/KBTR,KBTR,East Baton Rouge,LAC033,LAZ048,"Baton Rouge, Baton Rouge Metropolitan, Ryan Field",America/Chicago,68.901,30.53722,-91.14694,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/KBTV,KBTV,Chittenden,VTC007,VTZ005,"Burlington, Burlington International Airport",America/New_York,328.1,44.46806,-73.15028,1200 Airport Drive,South Burlington,VT,,(802) 862-2475,btv.webmaster@noaa.gov
https://api.weather.gov/stations/KBUF,KBUF,Erie,NYC029,NYZ010,"Buffalo, Greater Buffalo International Airport",America/New_York,708.696,42.93998,-78.73604,587 Aero Drive,Cheektowaga,NY,14225,716-565-0204,buf.webmaster@noaa.gov
https://api.weather.gov/stations/KBUR,KBUR,Los Angeles,CAC037,CAZ547,Burbank - Bob Hope Airport,America/Los_Angeles,725.101,34.19967,-118.36538,520 North Elevar Street,Oxnard,CA,93030,805-988-6610,w-lox.webmaster@noaa.gov
https://api.weather.gov/stations/KBUU,KBUU,Walworth,WIC127,WIZ070,Burlington Municipal Airport,America/Chicago,777.597,42.69088,-88.308,N3533 Hardscrabble Road,Dousman,WI,53118,262-965-2074,w-mkx.webmaster@noaa.gov
https://api.weather.gov/stations/KBUY,KBUY,Alamance,NCC001,NCZ023,Burlington Alamance Regional Airport,America/New_York,603.704,36.04753,-79.47375,"1005 Capability Drive, Suite 300
Centennial Campus ",Raleigh,NC,27606-5226,(919) 326-1042,rah.webmaster@noaa.gov
https://api.weather.gov/stations/KBVE,KBVE,Plaquemines,LAC075,LAZ069,Boothville,America/Chicago,0,29.33333,-89.4,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/KBVI,KBVI,Beaver,PAC007,PAZ020,Beaver Falls Airport,America/New_York,1250.061,40.76667,-80.4,192 Shafer Road,Moon Township,PA,15108,412-262-1591,pit-comments@noaa.gov
https://api.weather.gov/stations/KBVN,KBVN,Boone,NEC011,NEZ030,Albion Municipal Airport,America/Chicago,1797.988,41.73016,-98.05453,6707 North 288th Street,Valley,NE,68064-9443,402-359-5166,w-oax.webmaster@noaa.gov
https://api.weather.gov/stations/KBVO,KBVO,Osage,OKC113,OKZ054,"Bartlesville, Bartlesville Municipal Airport",America/Chicago,711.977,36.76833,-96.02611,10159 E. 11th St. Suite 300,Tulsa,OK,74128,918-838-7838,sr-tsa.webmaster@noaa.gov
https://api.weather.gov/stations/KBVR,KBVR,Fremont,WYC013,WYZ289,Beaver Rim US 287/WYO 789 SE of Lander,America/Denver,6781.827,42.58565,-108.28199,12744 West U.S. Hwy 26,Riverton,WY,82501,307-857-3898,nws.riverton@noaa.gov
https://api.weather.gov/stations/KBVS,KBVS,Skagit,WAC057,WAZ653,"Burlington/Mount Vernon, Skagit Regional Airport",America/Los_Angeles,141.083,48.47083,-122.42083,7600 Sand Point Way NE,Seattle,WA,98115-6349,(206) 526-6087,w-sew.webmaster@noaa.gov
https://api.weather.gov/stations/KBVU,KBVU,Clark,NVC003,NVZ465,Boulder City Municipal Airport,America/Los_Angeles,2198.27,35.9475,-114.8611,7851 S Dean Martin Dr.,Las Vegas,NV,89139-6628,(702) 263-9744,w-vef.webmaster@noaa.gov
https://api.weather.gov/stations/KBVX,KBVX,Independence,ARC063,ARZ016,"Batesville, Batesville Regional Airport",America/Chicago,462.621,35.73333,-91.65,8400 Remount Road,North Little Rock,AR,72118,(501) 834-0308,sr-lzk.webmaster@noaa.gov
https://api.weather.gov/stations/KBVY,KBVY,Essex,MAC009,MAZ007,"Beverly, Beverly Municipal Airport",America/New_York,104.992,42.58361,-70.91639,46 Commerce Way,Norton,MA,2766,508.622.3250,box.webmaster@noaa.gov
https://api.weather.gov/stations/KBWD,KBWD,Brown,TXC049,TXZ140,"Brownwood, Brownwood Regional Airport",America/Chicago,1384.582,31.8,-98.95,7654 Knickerbocker Road,San Angelo,TX,76904,325-944-9445,sr-sjt.webmaster@noaa.gov
https://api.weather.gov/stations/KBWG,KBWG,Warren,KYC227,KYZ071,"Bowling Green, Bowling Green-Warren County Regional Airport",America/Chicago,547.927,36.96444,-86.41944,6201 Theiler Lane,Louisville,KY,40229-1476,502-969-8842,w-lmk.webmaster@noaa.gov
https://api.weather.gov/stations/KBWI,KBWI,Anne Arundel,MDC003,MDZ014,"Baltimore, Baltimore-Washington International Airport",America/New_York,134.521,39.17329,-76.68404,"Weather Forecast Office Baltimore/Washington
43858 Weather Service Rd.",Sterling,VA,20166,(703) 996-2200,lwxwebmaster@noaa.gov
https://api.weather.gov/stations/KBWP,KBWP,Richland,NDC077,NDZ053,"Wahpeton, Harry Stern Airport",America/Chicago,967.895,46.24389,-96.60722,4797 Technology Circle,Grand Forks,ND,58203-0600,701-772-0720,w-fgf.webmaster@noaa.gov
https://api.weather.gov/stations/KBXA,KBXA,Washington,LAC117,LAZ039,"Bogalusa, George R Carr Memorial Air Field",America/Chicago,114.835,30.81361,-89.86472,62300 Airport Rd.,Slidell,LA,70460-5243,504.522.7330    985.649.0429,sr-lix.webmaster@noaa.gov
https://api.weather.gov/stations/KBXK,KBXK,Maricopa,AZC013,AZZ132,Buckeye Municipal Airport,America/Phoenix,1017.11,33.4204,-112.6862,"2727 E Washington St
NWS PAB 1TA",Phoenix,AZ,85034,(602) 275-7418,w-psr.webmaster@noaa.gov
https://api.weather.gov/stations/KBYG,KBYG,Johnson,WYC019,WYZ281,"Buffalo, Buffalo Johnson County Airport",America/Denver,4964.153,44.38139,-106.71889,12744 West U.S. Hwy 26,Riverton,WY,82501,307-857-3898,nws.riverton@noaa.gov
https://api.weather.gov/stations/KBYH,KBYH,Mississippi,ARC093,ARZ028,Eaker Air Force Base,America/Chicago,255.918,35.96667,-89.95,"7777 Walnut Grove Road, OM1",Memphis,TN,38120,(901) 544-0399,sr-meg.webmaster@noaa.gov
https://api.weather.gov/stations/KBYI,KBYI,Cassia,IDC031,IDZ427,Burley Municipal Airport,America/Boise,4134.06,42.54525,-113.7686,1945 Beechcraft Ave,Pocatello,ID,83204,(208) 233-0834,w-pih.webmaster@noaa.gov
https://api.weather.gov/stations/KBYL,KBYL,Whitley,KYC235,KYZ085,Williamsburg-Whitley County Airport,America/New_York,1164.755,36.7954099,-84.2012699,1329 Airport Road,Jackson,KY,41339,606-666-8000,w-jkl.webmaster@noaa.gov
https://api.weather.gov/stations/KBYS,KBYS,San Bernardino,CAC071,CAZ228,"Fort Irwin/Barstow, Bicycle Lake Army Airfield",America/Los_Angeles,2345.915,35.28333,-116.61667,7851 S Dean Martin Dr.,Las Vegas,NV,89139-6628,(702) 263-9744,w-vef.webmaster@noaa.gov
https://api.weather.gov/stations/KBYY,KBYY,Matagorda,TXC321,TXZ236,"Bay City, Bay City Municipal Airport",America/Chicago,45.934,28.97306,-95.86333,1353 FM 646 Suite 202,Dickinson,TX,77539,281-337-5074,sr-hgx.webmaster@noaa.gov
https://api.weather.gov/stations/KBZN,KBZN,Gallatin,MTC031,MTZ118,"Bozeman, Gallatin Field",America/Denver,4472.003,45.78806,-111.16083,5324 Tri-Hill Frontage Road,Great Falls,MT,59404-4933,(406) 453-2081,w-tfx.webmaster@noaa.gov
https://api.weather.gov/stations/KC07,KC07,Routt,COC107,COZ201,Walton Peak,America/Denver,10574.663,40.35442,-106.69922,2844 Aviators Way,Grand Junction,CO,81506-8644,970-243-7007,w-gjt.webmaster@noaa.gov
https://api.weather.gov/stations/KC09,KC09,Grundy,ILC063,ILZ021,Morris Muni-James R Washburn Field Airport,America/Chicago,584.018,41.43164,-88.41519,333 West University Drive,Romeoville,IL,60446,815-834-1435  8am-8pm,w-lot.webmaster@noaa.gov
https://api.weather.gov/stations/KC29,KC29,Dane,WIC025,WIZ063,Middleton Muni - Morey Field,America/Chicago,925.242,43.1142698,-89.5315336,N3533 Hardscrabble Road,Dousman,WI,53118,262-965-2074,w-mkx.webmaster@noaa.gov
https://api.weather.gov/stations/KC35,KC35,Sauk,WIC111,WIZ056,Reedsburg Municipal Airport,America/Chicago,905.556,43.5259,-89.9832,N3533 Hardscrabble Road,Dousman,WI,53118,262-965-2074,w-mkx.webmaster@noaa.gov
https://api.weather.gov/stations/KC62,KC62,Noble,INC113,INZ008,Kendallville Municipal Airport,America/Indiana/Indianapolis,1003.986,41.4739,-85.2540999,7506 E 850 N,Syracuse,IN,46567,574-834-1104,w-iwx.webmaster@noaa.gov
https://api.weather.gov/stations/KC75,KC75,Marshall,ILC123,ILZ030,Marshall County Airport,America/Chicago,544.646,41.02307,-89.38854,1362 State Route 10,Lincoln,IL,62656,217-732-3089,w-ilx.webmaster@noaa.gov
https://api.weather.gov/stations/KCAD,KCAD,Wexford,MIC165,MIZ032,Cadillac / Wexford County,America/Detroit,1305.838,44.28333,-85.41667,8800 Passenheim Road,Gaylord,MI,49735-9454,989-731-3384,w-apx.webmaster@noaa.gov
https://api.weather.gov/stations/KCAE,KCAE,Lexington,SCC063,SCZ027,"Columbia, Columbia Metropolitan Airport",America/New_York,232.951,33.94194,-81.11806,2909 Aviation Way,West Columbia,SC,29170-2102,(803) 822-8135,NWS.Columbia@noaa.gov
https://api.weather.gov/stations/KCAG,KCAG,Moffat,COC081,COZ202,Craig-Moffat Airport,America/Denver,6178.123,40.49297,-107.52394,2844 Aviators Way,Grand Junction,CO,81506-8644,970-243-7007,w-gjt.webmaster@noaa.gov
https://api.weather.gov/stations/KCAK,KCAK,Summit,OHC153,OHZ021,Akron Canton Regional Airport,America/New_York,1210.689,40.91811,-81.44343,"Cleveland Hopkins Airport
5301 West Hanger Rd",Cleveland,OH,44135,216-265-2370,nwscle@noaa.gov
https://api.weather.gov/stations/KCAO,KCAO,Union,NMC059,NMZ104,Clayton Municipal Airpark,America/Denver,4970.715,36.44834,-103.15367,2341 Clark Carr Loop SE,Albuquerque,NM,87106-5633,(505) 243-0702,sr-abq.webmaster@noaa.gov
https://api.weather.gov/stations/KCAR,KCAR,Aroostook,MEC003,MEZ002,"Caribou, Caribou Municipal Airport",America/New_York,626.671,46.86722,-68.01333,810 Main Street,Caribou,ME,4736,"207-492-0182 (person), 207-492-0170 (recording)",carwebmaster@noaa.gov
https://api.weather.gov/stations/KCAV,KCAV,Wright,IAC197,IAZ025,Clarion,America/Chicago,1158.193,42.75,-93.76667,9607 NW Beaver Drive,Johnston,IA,50131-1908,515-270-2614,w-dmx.webmaster@noaa.gov
https://api.weather.gov/stations/KCBE,KCBE,Mineral,WVC057,WVZ504,"Cumberland, Greater Cumberland Regional Airport",America/New_York,771.035,39.61528,-78.76083,"Weather Forecast Office Baltimore/Washington
43858 Weather Service Rd.",Sterling,VA,20166,(703) 996-2200,lwxwebmaster@noaa.gov
https://api.weather.gov/stations/KCBF,KCBF,Pottawattamie,IAC155,IAZ069,Council Bluffs,America/Chicago,1250.061,41.26667,-95.76667,6707 North 288th Street,Valley,NE,68064-9443,402-359-5166,w-oax.webmaster@noaa.gov
https://api.weather.gov/stations/KCBG,KCBG,Isanti,MNC059,MNZ052,Cambridge Municipal Airport,America/Chicago,941.647,45.56275,-93.26436,1733 Lake Drive West,Chanhassen,MN,55317-8581,952-361-6670,w-mpx.webmaster@noaa.gov
https://api.weather.gov/stations/KCBK,KCBK,Thomas,KSC193,KSZ014,COLBY,America/Chicago,2670.734,39.4275,-101.0465,920 Armory Road,Goodland,KS,67735-9273,785-899-7119,w-gld.webmaster@noaa.gov
https://api.weather.gov/stations/KCBM,KCBM,Lowndes,MSC087,MSZ031,Columbus Air Force Base,America/Chicago,219.827,33.65,-88.45,234 Weather Service Dr.,Flowood,MS,39232,601-936-2189,sr-jan.webmaster@noaa.gov
https://api.weather.gov/stations/KCCA,KCCA,Van Buren,ARC141,ARZ023,Clinton Memorial Airfield,America/Chicago,511.836,35.598,-92.4516,8400 Remount Road,North Little Rock,AR,72118,(501) 834-0308,sr-lzk.webmaster@noaa.gov
https://api.weather.gov/stations/KCCO,KCCO,Coweta,GAC077,GAZ053,"Newnan, Newnan Coweta County Airport",America/New_York,967.895,33.31222,-84.77028,4 Falcon Drive,Peachtree City,GA,30269,770.486.1133,sr-ffc.webmaster@noaa.gov
https://api.weather.gov/stations/KCCR,KCCR,Contra Costa,CAC013,CAZ510,"Concord, Buchanan Field",America/Los_Angeles,22.967,37.99167,-122.05194,"21 Grace Hopper Ave, Stop 5",Monterey,CA,93943-5505, (831) 656-1725,w-mtr.webmaster@noaa.gov
